Time_(Ps),ROG_(nm)
115340,1.86106
115350,1.85408
115360,1.85305
115370,1.85955
115380,1.85584
115390,1.85329
115400,1.85306
115410,1.85847
115420,1.85231
115430,1.85201
115440,1.86153
115450,1.85797
115460,1.85539
115470,1.85744
115480,1.85874
115490,1.85645
115500,1.86624
115510,1.85446
115520,1.8593
115530,1.85389
115540,1.85658
115550,1.85626
115560,1.86693
115570,1.86014
115580,1.86001
115590,1.85524
115600,1.85902
115610,1.85832
115620,1.86717
115630,1.85781
115640,1.85841
115650,1.86066
115660,1.85787
115670,1.8571
115680,1.8547
115690,1.8618
115700,1.85595
115710,1.86184
115720,1.86251
115730,1.86632
115740,1.86516
115750,1.85926
115760,1.85324
115770,1.85768
115780,1.86414
115790,1.86981
115800,1.8653
115810,1.86071
115820,1.86168
115830,1.85961
115840,1.85635
115850,1.86187
115860,1.85885
115870,1.86024
115880,1.86711
115890,1.86576
115900,1.86603
115910,1.87332
115920,1.87255
115930,1.86429
115940,1.86614
115950,1.85958
115960,1.85619
115970,1.86745
115980,1.86951
115990,1.86827
116000,1.87077
116010,1.86551
116020,1.86814
116030,1.86605
116040,1.86685
116050,1.85897
116060,1.8625
116070,1.86969
116080,1.86633
116090,1.86694
116100,1.86442
116110,1.87236
116120,1.8674
116130,1.87125
116140,1.87588
116150,1.87215
116160,1.86442
116170,1.86659
116180,1.86477
116190,1.85684
116200,1.87013
116210,1.86275
116220,1.86848
116230,1.86716
116240,1.86655
116250,1.86972
116260,1.86573
116270,1.87107
116280,1.865
116290,1.87141
116300,1.87868
116310,1.87232
116320,1.87141
116330,1.86485
116340,1.86474
116350,1.86181
116360,1.86545
116370,1.86759
116380,1.86439
116390,1.8644
116400,1.86606
116410,1.86937
116420,1.86859
116430,1.8627
116440,1.86231
116450,1.86956
116460,1.87044
116470,1.8591
116480,1.86958
116490,1.86801
116500,1.86371
116510,1.86104
116520,1.86476
116530,1.8637
116540,1.86192
116550,1.86383
116560,1.86678
116570,1.86705
116580,1.8713
116590,1.87043
116600,1.87352
116610,1.87624
116620,1.87074
116630,1.87239
116640,1.87079
116650,1.8674
116660,1.86834
116670,1.87303
116680,1.86991
116690,1.87674
116700,1.87208
116710,1.87253
116720,1.87143
116730,1.86777
116740,1.86773
116750,1.86667
116760,1.86746
116770,1.86074
116780,1.87305
116790,1.87204
116800,1.86507
116810,1.87159
116820,1.86585
116830,1.86948
116840,1.8644
116850,1.86452
116860,1.85898
116870,1.85903
116880,1.86291
116890,1.86447
116900,1.862
116910,1.86066
116920,1.8689
116930,1.86817
116940,1.86658
116950,1.85948
116960,1.86333
116970,1.86153
116980,1.86476
116990,1.86423
117000,1.87742
117010,1.87334
117020,1.87148
117030,1.87822
117040,1.86848
117050,1.8651
117060,1.87215
117070,1.86716
117080,1.87065
117090,1.87655
117100,1.87376
117110,1.87236
117120,1.87113
117130,1.87196
117140,1.86941
117150,1.87921
117160,1.87612
117170,1.86918
117180,1.87054
117190,1.85771
117200,1.85254
117210,1.8496
117220,1.85358
117230,1.86312
117240,1.86364
117250,1.86132
117260,1.86413
117270,1.86236
117280,1.86528
117290,1.86505
117300,1.86489
117310,1.85633
117320,1.85605
117330,1.85572
117340,1.86324
117350,1.86329
117360,1.86926
117370,1.86768
117380,1.86836
117390,1.86888
117400,1.85928
117410,1.86633
117420,1.86873
117430,1.86774
117440,1.8664
117450,1.87013
117460,1.86852
117470,1.87079
117480,1.86594
117490,1.86244
117500,1.8685
117510,1.86255
117520,1.8657
117530,1.86342
117540,1.8697
117550,1.86856
117560,1.86427
117570,1.85332
117580,1.85231
117590,1.86416
117600,1.85604
117610,1.84759
117620,1.85907
117630,1.85363
117640,1.85476
117650,1.86305
117660,1.85884
117670,1.85682
117680,1.8634
117690,1.86922
117700,1.86067
117710,1.85828
117720,1.86437
117730,1.86253
117740,1.86607
117750,1.86927
117760,1.87082
117770,1.87218
117780,1.87685
117790,1.87226
117800,1.8757
117810,1.8793
117820,1.86739
117830,1.86734
117840,1.8753
117850,1.87943
117860,1.87178
117870,1.87619
117880,1.8771
117890,1.87187
117900,1.86744
117910,1.86444
117920,1.86473
117930,1.86782
117940,1.86969
117950,1.85958
117960,1.8587
117970,1.85292
117980,1.85824
117990,1.86013
118000,1.86151
118010,1.86045
118020,1.85981
118030,1.86613
118040,1.86538
118050,1.86225
118060,1.85469
118070,1.86565
118080,1.8543
118090,1.85805
118100,1.85126
118110,1.85513
118120,1.85436
118130,1.85762
118140,1.86198
118150,1.86056
118160,1.84922
118170,1.85405
118180,1.84945
118190,1.85588
118200,1.85291
118210,1.85439
118220,1.85163
118230,1.85724
118240,1.85271
118250,1.85428
118260,1.86152
118270,1.85743
118280,1.84919
118290,1.85491
118300,1.85763
118310,1.85256
118320,1.85038
118330,1.85375
118340,1.84831
118350,1.86095
118360,1.85326
118370,1.85491
118380,1.846
118390,1.85422
118400,1.85205
118410,1.86032
118420,1.86338
118430,1.86058
118440,1.85614
118450,1.85449
118460,1.85404
118470,1.86087
118480,1.85228
118490,1.85159
118500,1.85027
118510,1.85378
118520,1.8493
118530,1.86235
118540,1.85166
118550,1.85252
118560,1.8512
118570,1.86142
118580,1.85878
118590,1.86175
118600,1.85896
118610,1.86195
118620,1.85543
118630,1.85598
118640,1.84764
118650,1.85522
118660,1.85488
118670,1.85862
118680,1.84596
118690,1.85209
118700,1.8588
118710,1.85896
118720,1.8648
118730,1.85762
118740,1.86257
118750,1.86095
118760,1.85337
118770,1.85179
118780,1.85192
118790,1.86048
118800,1.86745
118810,1.86102
118820,1.86264
118830,1.8601
118840,1.85359
118850,1.85132
118860,1.85344
118870,1.84566
118880,1.84698
118890,1.84789
118900,1.84733
118910,1.84695
118920,1.84784
118930,1.85213
118940,1.85421
118950,1.84972
118960,1.84507
118970,1.84346
118980,1.84696
118990,1.84728
119000,1.84546
119010,1.85194
119020,1.84568
119030,1.85237
119040,1.85565
119050,1.8578
119060,1.85895
119070,1.85656
119080,1.84574
119090,1.85598
119100,1.85967
119110,1.85444
119120,1.85776
119130,1.85594
119140,1.86252
119150,1.85515
119160,1.8544
119170,1.85668
119180,1.85707
119190,1.85658
119200,1.85132
119210,1.85876
119220,1.85805
119230,1.86429
119240,1.86139
119250,1.8647
119260,1.85951
119270,1.85893
119280,1.86111
119290,1.85641
119300,1.8549
119310,1.85639
119320,1.86494
119330,1.85817
119340,1.8605
119350,1.8588
119360,1.86087
119370,1.8644
119380,1.86943
119390,1.86367
119400,1.86884
119410,1.8713
119420,1.86947
119430,1.87795
119440,1.86626
119450,1.86412
119460,1.85373
119470,1.86252
119480,1.87309
119490,1.85988
119500,1.86419
119510,1.86353
119520,1.8698
119530,1.86725
119540,1.87022
119550,1.86555
119560,1.86137
119570,1.85609
119580,1.86028
119590,1.85999
119600,1.85644
119610,1.8598
119620,1.86294
119630,1.8613
119640,1.86635
119650,1.86124
119660,1.86027
119670,1.86307
119680,1.86555
119690,1.86598
119700,1.86264
119710,1.86511
119720,1.86585
119730,1.87042
119740,1.86189
119750,1.85558
119760,1.85636
119770,1.86111
119780,1.85606
119790,1.85626
119800,1.84621
119810,1.85254
119820,1.84995
119830,1.85663
119840,1.86253
119850,1.87104
119860,1.87229
119870,1.86746
119880,1.86534
119890,1.8575
119900,1.86359
119910,1.85821
119920,1.8549
119930,1.8514
119940,1.85413
119950,1.85044
119960,1.85565
119970,1.85873
119980,1.85838
119990,1.86015
120000,1.84906
120010,1.85699
120020,1.85446
120030,1.85181
120040,1.84962
120050,1.85417
120060,1.86216
120070,1.858
120080,1.86265
120090,1.85252
120100,1.84871
120110,1.85235
120120,1.86225
120130,1.85597
120140,1.85999
120150,1.85295
120160,1.86282
120170,1.85681
120180,1.85079
120190,1.86248
120200,1.86335
120210,1.85302
120220,1.85037
120230,1.8552
120240,1.85443
120250,1.85615
120260,1.84399
120270,1.8449
120280,1.85573
120290,1.85428
120300,1.85513
120310,1.84827
120320,1.85471
120330,1.84818
120340,1.84984
120350,1.85494
120360,1.85689
120370,1.85709
120380,1.85271
120390,1.85133
120400,1.84751
120410,1.84809
120420,1.85537
120430,1.8534
120440,1.85723
120450,1.8519
120460,1.84786
120470,1.85349
120480,1.85185
120490,1.85216
120500,1.85217
120510,1.85701
120520,1.85327
120530,1.85259
120540,1.85125
120550,1.85058
120560,1.85759
120570,1.85014
120580,1.85851
120590,1.85287
120600,1.85598
120610,1.86513
120620,1.85646
120630,1.85829
120640,1.8567
120650,1.85338
120660,1.85776
120670,1.85067
120680,1.86212
120690,1.8596
120700,1.85807
120710,1.85292
120720,1.85856
120730,1.86467
120740,1.86398
120750,1.8616
120760,1.85854
120770,1.85457
120780,1.86751
120790,1.85661
120800,1.84924
120810,1.85346
120820,1.86313
120830,1.86264
120840,1.86297
120850,1.86057
120860,1.85929
120870,1.85525
120880,1.85864
120890,1.8699
120900,1.85812
120910,1.86716
120920,1.85632
120930,1.86118
120940,1.8529
120950,1.85473
120960,1.85082
120970,1.84955
120980,1.85462
120990,1.85361
121000,1.85858
121010,1.85972
121020,1.85619
121030,1.8582
121040,1.86222
121050,1.86436
121060,1.86085
121070,1.86488
121080,1.86159
121090,1.86334
121100,1.86146
121110,1.85113
121120,1.85704
121130,1.8602
121140,1.8624
121150,1.86252
121160,1.87605
121170,1.86533
121180,1.87672
121190,1.88046
121200,1.87112
121210,1.8711
121220,1.86996
121230,1.86257
121240,1.86476
121250,1.86593
121260,1.85869
121270,1.86625
121280,1.86278
121290,1.86329
121300,1.86633
121310,1.86847
121320,1.86517
121330,1.86835
121340,1.86736
121350,1.8692
121360,1.86294
121370,1.87003
121380,1.86586
121390,1.87331
121400,1.873
121410,1.87143
121420,1.86934
121430,1.87235
121440,1.86626
121450,1.87905
121460,1.87617
121470,1.87513
121480,1.86728
121490,1.86774
121500,1.86583
121510,1.86358
121520,1.86625
121530,1.87048
121540,1.86491
121550,1.86663
121560,1.87467
121570,1.87901
121580,1.87245
121590,1.86893
121600,1.87403
121610,1.8699
121620,1.86848
121630,1.86879
121640,1.87093
121650,1.86269
121660,1.86639
121670,1.86505
121680,1.87474
121690,1.87754
121700,1.87228
121710,1.86657
121720,1.87019
121730,1.87311
121740,1.87225
121750,1.87527
121760,1.87285
121770,1.87868
121780,1.87255
121790,1.87535
121800,1.86506
121810,1.86635
121820,1.86921
121830,1.86559
121840,1.86956
121850,1.86259
121860,1.86479
121870,1.85841
121880,1.86512
121890,1.87008
121900,1.86413
121910,1.86844
121920,1.87335
121930,1.87087
121940,1.87055
121950,1.85964
121960,1.86373
121970,1.85432
121980,1.86156
121990,1.86064
122000,1.861
122010,1.86529
122020,1.85943
122030,1.86054
122040,1.86885
122050,1.86505
122060,1.85776
122070,1.86009
122080,1.86553
122090,1.85501
122100,1.85556
122110,1.85504
122120,1.84806
122130,1.85545
122140,1.85981
122150,1.85397
122160,1.85721
122170,1.85232
122180,1.85406
122190,1.85575
122200,1.8543
122210,1.85218
122220,1.85391
122230,1.85306
122240,1.86043
122250,1.85581
122260,1.8577
122270,1.84804
122280,1.85435
122290,1.85462
122300,1.86595
122310,1.86165
122320,1.86145
122330,1.85922
122340,1.86047
122350,1.86396
122360,1.86441
122370,1.85787
122380,1.85806
122390,1.85943
122400,1.8511
122410,1.8575
122420,1.85029
122430,1.85327
122440,1.85592
122450,1.85451
122460,1.8518
122470,1.85145
122480,1.85839
122490,1.85663
122500,1.85782
122510,1.85477
122520,1.86057
122530,1.85835
122540,1.85141
122550,1.85157
122560,1.85508
122570,1.85744
122580,1.8506
122590,1.85861
122600,1.85193
122610,1.8501
122620,1.85887
122630,1.86746
122640,1.86603
122650,1.87062
122660,1.88263
122670,1.87909
122680,1.87944
122690,1.87616
122700,1.87665
122710,1.87248
122720,1.86728
122730,1.87052
122740,1.86815
122750,1.86559
122760,1.85688
122770,1.87141
122780,1.85982
122790,1.85878
122800,1.85349
122810,1.85403
122820,1.86176
122830,1.85654
122840,1.8643
122850,1.86564
122860,1.8626
122870,1.86411
122880,1.86579
122890,1.85282
122900,1.86206
122910,1.85456
122920,1.86263
122930,1.85884
122940,1.8611
122950,1.86471
122960,1.86369
122970,1.86755
122980,1.86401
122990,1.85968
123000,1.87023
123010,1.87158
123020,1.86153
123030,1.86582
123040,1.86451
123050,1.8688
123060,1.86345
123070,1.86461
123080,1.86523
123090,1.86178
123100,1.86354
123110,1.86275
123120,1.86572
123130,1.86691
123140,1.85575
123150,1.85487
123160,1.86685
123170,1.86355
123180,1.85921
123190,1.86058
123200,1.85994
123210,1.86421
123220,1.86148
123230,1.85823
123240,1.85791
123250,1.85535
123260,1.8525
123270,1.85291
123280,1.86076
123290,1.85471
123300,1.85919
123310,1.86426
123320,1.85873
123330,1.8494
123340,1.85379
123350,1.8548
123360,1.84977
123370,1.85563
123380,1.85754
123390,1.86365
123400,1.859
123410,1.86301
123420,1.85995
123430,1.85771
123440,1.86279
123450,1.85454
123460,1.85915
123470,1.85684
123480,1.85662
123490,1.85413
123500,1.85633
123510,1.86043
123520,1.85053
123530,1.85054
123540,1.85326
123550,1.85721
123560,1.86132
123570,1.85087
123580,1.8554
123590,1.86179
123600,1.86516
123610,1.86287
123620,1.86841
123630,1.86049
123640,1.86308
123650,1.87037
123660,1.86273
123670,1.85985
123680,1.86584
123690,1.85229
123700,1.85338
123710,1.8623
123720,1.86577
123730,1.8672
123740,1.86633
123750,1.86943
123760,1.8705
123770,1.86317
123780,1.86348
123790,1.8541
123800,1.85823
123810,1.85827
123820,1.86071
123830,1.85935
123840,1.8572
123850,1.85338
123860,1.85853
123870,1.85396
123880,1.85402
123890,1.85272
123900,1.86292
123910,1.8538
123920,1.85782
123930,1.86534
123940,1.85762
123950,1.8627
123960,1.85696
123970,1.85475
123980,1.86439
123990,1.86161
124000,1.86824
124010,1.85911
124020,1.85277
124030,1.85475
124040,1.85409
124050,1.85816
124060,1.85764
124070,1.8721
124080,1.87219
124090,1.8734
124100,1.86374
124110,1.86089
124120,1.86666
124130,1.86773
124140,1.86648
124150,1.87258
124160,1.87571
124170,1.87353
124180,1.87076
124190,1.86421
124200,1.87009
124210,1.85932
124220,1.86986
124230,1.86729
124240,1.86723
124250,1.85756
124260,1.8622
124270,1.8545
124280,1.86054
124290,1.8613
124300,1.85669
124310,1.86318
124320,1.86322
124330,1.86231
124340,1.86694
124350,1.86265
124360,1.86629
124370,1.86623
124380,1.86444
124390,1.8608
124400,1.87279
124410,1.86875
124420,1.86621
124430,1.87358
124440,1.86825
124450,1.86416
124460,1.86294
124470,1.85627
124480,1.85453
124490,1.85622
124500,1.86513
124510,1.85725
124520,1.85527
124530,1.85674
124540,1.8601
124550,1.86162
124560,1.85487
124570,1.85173
124580,1.85219
124590,1.85356
124600,1.85805
124610,1.85613
124620,1.85292
124630,1.85734
124640,1.86843
124650,1.86646
124660,1.87095
124670,1.87142
124680,1.86783
124690,1.86255
124700,1.86014
124710,1.85912
124720,1.86483
124730,1.86794
124740,1.87055
124750,1.86127
124760,1.86708
124770,1.85751
124780,1.86127
124790,1.86489
124800,1.86726
124810,1.86355
124820,1.86841
124830,1.86148
124840,1.86598
124850,1.8669
124860,1.86644
124870,1.86485
124880,1.87012
124890,1.87211
124900,1.86739
124910,1.86201
124920,1.86593
124930,1.85861
124940,1.86201
124950,1.86584
124960,1.86572
124970,1.86111
124980,1.86209
124990,1.85575
125000,1.85465
125010,1.85731
125020,1.86371
125030,1.86453
125040,1.85702
125050,1.86506
125060,1.86012
125070,1.85947
125080,1.86334
125090,1.86639
125100,1.85715
125110,1.86377
125120,1.86347
125130,1.8611
125140,1.85828
125150,1.86145
125160,1.87203
125170,1.87388
125180,1.86693
125190,1.8667
125200,1.87115
125210,1.86757
125220,1.86559
125230,1.87051
125240,1.87159
125250,1.8638
125260,1.86456
125270,1.86392
125280,1.86009
125290,1.86766
125300,1.86639
125310,1.87057
125320,1.8688
125330,1.87511
125340,1.85943
125350,1.86259
125360,1.8746
125370,1.8694
125380,1.85877
125390,1.87058
125400,1.86682
125410,1.86508
125420,1.86908
125430,1.87005
125440,1.87132
125450,1.85987
125460,1.86654
125470,1.86948
125480,1.86964
125490,1.87556
125500,1.86169
125510,1.86411
125520,1.85542
125530,1.86252
125540,1.87395
125550,1.87288
125560,1.86286
125570,1.85678
125580,1.85914
125590,1.85872
125600,1.86444
125610,1.85799
125620,1.86077
125630,1.85677
125640,1.85871
125650,1.86408
125660,1.86096
125670,1.85809
125680,1.85581
125690,1.85893
125700,1.85041
125710,1.85339
125720,1.85044
125730,1.86674
125740,1.85183
125750,1.84909
125760,1.84654
125770,1.85819
125780,1.8516
125790,1.86342
125800,1.85988
125810,1.8619
125820,1.8613
125830,1.86212
125840,1.85808
125850,1.85333
125860,1.86099
125870,1.8526
125880,1.85552
125890,1.85541
125900,1.84852
125910,1.84731
125920,1.84756
125930,1.84565
125940,1.84708
125950,1.84458
125960,1.85013
125970,1.85148
125980,1.84759
125990,1.84852
126000,1.84281
126010,1.84038
126020,1.84425
126030,1.84776
126040,1.84469
126050,1.84692
126060,1.84265
126070,1.85302
126080,1.85763
126090,1.84506
126100,1.84852
126110,1.84785
126120,1.84932
126130,1.84294
126140,1.84516
126150,1.83595
126160,1.83451
126170,1.83752
126180,1.84157
126190,1.84275
126200,1.842
126210,1.84429
126220,1.83799
126230,1.85548
126240,1.84793
126250,1.85136
126260,1.8486
126270,1.85401
126280,1.85822
126290,1.86122
126300,1.8536
126310,1.85401
126320,1.8631
126330,1.86582
126340,1.86107
126350,1.85818
126360,1.86084
126370,1.85491
126380,1.8568
126390,1.85915
126400,1.85716
126410,1.85659
126420,1.86059
126430,1.85579
126440,1.85037
126450,1.85273
126460,1.85258
126470,1.84619
126480,1.84826
126490,1.8473
126500,1.85368
126510,1.85282
126520,1.85968
126530,1.85414
126540,1.85816
126550,1.86007
126560,1.86503
126570,1.85775
126580,1.86281
126590,1.86194
126600,1.86014
126610,1.86049
126620,1.848
126630,1.85703
126640,1.85249
126650,1.84799
126660,1.86094
126670,1.8606
126680,1.851
126690,1.85111
126700,1.85198
126710,1.85425
126720,1.85345
126730,1.85492
126740,1.8544
126750,1.86138
126760,1.84921
126770,1.85595
126780,1.84937
126790,1.84858
126800,1.85319
126810,1.85016
126820,1.84561
126830,1.84158
126840,1.84337
126850,1.83913
126860,1.8459
126870,1.84364
126880,1.84219
126890,1.83542
126900,1.8454
126910,1.83892
126920,1.84133
126930,1.83856
126940,1.84068
126950,1.84306
126960,1.84996
126970,1.84374
126980,1.84857
126990,1.84758
127000,1.84904
127010,1.85015
127020,1.84831
127030,1.85327
127040,1.85444
127050,1.85075
127060,1.84795
127070,1.85218
127080,1.85788
127090,1.85102
127100,1.85506
127110,1.85307
127120,1.853
127130,1.85431
127140,1.85682
127150,1.86086
127160,1.86259
127170,1.85855
127180,1.86286
127190,1.86434
127200,1.86499
127210,1.86399
127220,1.85587
127230,1.86089
127240,1.86875
127250,1.86974
127260,1.87148
127270,1.86308
127280,1.86868
127290,1.86913
127300,1.86805
127310,1.85973
127320,1.87346
127330,1.87071
127340,1.87178
127350,1.87039
127360,1.86974
127370,1.87591
127380,1.86462
127390,1.86948
127400,1.85862
127410,1.86569
127420,1.86803
127430,1.86139
127440,1.86373
127450,1.85173
127460,1.8634
127470,1.86221
127480,1.87294
127490,1.87554
127500,1.87735
127510,1.87604
127520,1.87106
127530,1.87384
127540,1.87893
127550,1.87766
127560,1.87401
127570,1.87057
127580,1.8671
127590,1.86451
127600,1.87171
127610,1.87649
127620,1.86779
127630,1.87067
127640,1.87432
127650,1.8698
127660,1.86309
127670,1.85994
127680,1.87387
127690,1.87508
127700,1.87241
127710,1.87485
127720,1.8629
127730,1.87367
127740,1.8714
127750,1.87289
127760,1.87143
127770,1.87193
127780,1.86379
127790,1.8662
127800,1.86733
127810,1.86601
127820,1.86748
127830,1.87192
127840,1.86694
127850,1.86657
127860,1.85803
127870,1.85842
127880,1.86105
127890,1.86905
127900,1.8668
127910,1.86429
127920,1.8646
127930,1.85905
127940,1.86745
127950,1.86598
127960,1.87524
127970,1.86762
127980,1.87054
127990,1.86052
128000,1.86895
128010,1.86329
128020,1.85582
128030,1.8551
128040,1.85239
128050,1.86333
128060,1.85971
128070,1.86556
128080,1.86206
128090,1.85301
128100,1.85456
128110,1.85274
128120,1.86263
128130,1.85902
128140,1.85663
128150,1.86277
128160,1.86675
128170,1.85974
128180,1.86052
128190,1.869
128200,1.87007
128210,1.86479
128220,1.86988
128230,1.86938
128240,1.86834
128250,1.86267
128260,1.86553
128270,1.86457
128280,1.86592
128290,1.86107
128300,1.85621
128310,1.87451
128320,1.86363
128330,1.8658
128340,1.87006
128350,1.8612
128360,1.8749
128370,1.86522
128380,1.87192
128390,1.87155
128400,1.86704
128410,1.87243
128420,1.87281
128430,1.87084
128440,1.87387
128450,1.8679
128460,1.87818
128470,1.87607
128480,1.86733
128490,1.88543
128500,1.87858
128510,1.86461
128520,1.87084
128530,1.86993
128540,1.87227
128550,1.86203
128560,1.87265
128570,1.85404
128580,1.85463
128590,1.85691
128600,1.86444
128610,1.8576
128620,1.87258
128630,1.86243
128640,1.85788
128650,1.86139
128660,1.86011
128670,1.8543
128680,1.85176
128690,1.84464
128700,1.85717
128710,1.85353
128720,1.85169
128730,1.85833
128740,1.85271
128750,1.85996
128760,1.86317
128770,1.86222
128780,1.86373
128790,1.85959
128800,1.86745
128810,1.86178
128820,1.86665
128830,1.86452
128840,1.85569
128850,1.85541
128860,1.86546
128870,1.8659
128880,1.86546
128890,1.8666
128900,1.86658
128910,1.87039
128920,1.86473
128930,1.8624
128940,1.86367
128950,1.85771
128960,1.86965
128970,1.87232
128980,1.86712
128990,1.8574
129000,1.85903
129010,1.86237
129020,1.86422
129030,1.84607
129040,1.8521
129050,1.85389
129060,1.84517
129070,1.85071
129080,1.8432
129090,1.85037
129100,1.85184
129110,1.8471
129120,1.8538
129130,1.85359
129140,1.85826
129150,1.8531
129160,1.85228
129170,1.85815
129180,1.84887
129190,1.85229
129200,1.8481
129210,1.85899
129220,1.86704
129230,1.85473
129240,1.85373
129250,1.85551
129260,1.85146
129270,1.85268
129280,1.85218
129290,1.85241
129300,1.85319
129310,1.85839
129320,1.86489
129330,1.86077
129340,1.85906
129350,1.85799
129360,1.8573
129370,1.85311
129380,1.84454
129390,1.84271
129400,1.85053
129410,1.85106
129420,1.85349
129430,1.85368
129440,1.8536
129450,1.85293
129460,1.86127
129470,1.85425
129480,1.85458
129490,1.85754
129500,1.85584
129510,1.86041
129520,1.86288
129530,1.85303
129540,1.85039
129550,1.85151
129560,1.8474
129570,1.8453
129580,1.86026
129590,1.85661
129600,1.85652
129610,1.85155
129620,1.85201
129630,1.8606
129640,1.85512
129650,1.85802
129660,1.85329
129670,1.85937
129680,1.85725
129690,1.85387
129700,1.85248
129710,1.84787
129720,1.84543
129730,1.85057
129740,1.84846
129750,1.85874
129760,1.84751
129770,1.85237
129780,1.85576
129790,1.85165
129800,1.85548
129810,1.85449
129820,1.85035
129830,1.85308
129840,1.85649
129850,1.84774
129860,1.85687
129870,1.8607
129880,1.85524
129890,1.85846
129900,1.85749
129910,1.86273
129920,1.85702
129930,1.85676
129940,1.85391
129950,1.85401
129960,1.86176
129970,1.85827
129980,1.8557
129990,1.86471
130000,1.85694
130010,1.86069
130020,1.86291
130030,1.86028
130040,1.86079
130050,1.85926
130060,1.8588
130070,1.85176
130080,1.86336
130090,1.86682
130100,1.8647
130110,1.86098
130120,1.86039
130130,1.86425
130140,1.8612
130150,1.85191
130160,1.84933
130170,1.8555
130180,1.8516
130190,1.85208
130200,1.85397
130210,1.84892
130220,1.84587
130230,1.85368
130240,1.85661
130250,1.85501
130260,1.85776
130270,1.85518
130280,1.85959
130290,1.85915
130300,1.86115
130310,1.85192
130320,1.85552
130330,1.85607
130340,1.84847
130350,1.85185
130360,1.86039
130370,1.85957
130380,1.85767
130390,1.85467
130400,1.85166
130410,1.85596
130420,1.85055
130430,1.85483
130440,1.85758
130450,1.8574
130460,1.85347
130470,1.85205
130480,1.84749
130490,1.84806
130500,1.84808
130510,1.84407
130520,1.85239
130530,1.84448
130540,1.84874
130550,1.8477
130560,1.84669
130570,1.84503
130580,1.84467
130590,1.85279
130600,1.85552
130610,1.84795
130620,1.85463
130630,1.85734
130640,1.84319
130650,1.8484
130660,1.84802
130670,1.8469
130680,1.85513
130690,1.85102
130700,1.85923
130710,1.85987
130720,1.85398
130730,1.86203
130740,1.85363
130750,1.84793
130760,1.85932
130770,1.85251
130780,1.85013
130790,1.85605
130800,1.85255
130810,1.84889
130820,1.85264
130830,1.85213
130840,1.84847
130850,1.85316
130860,1.8539
130870,1.86026
130880,1.85245
130890,1.85363
130900,1.84754
130910,1.85406
130920,1.85975
130930,1.86574
130940,1.85955
130950,1.85858
130960,1.86226
130970,1.85942
130980,1.86633
130990,1.86173
131000,1.86648
131010,1.86822
131020,1.86006
131030,1.86668
131040,1.86552
131050,1.86275
131060,1.85435
131070,1.86528
131080,1.86022
131090,1.8599
131100,1.86319
131110,1.86052
131120,1.85283
131130,1.8618
131140,1.86116
131150,1.85803
131160,1.8631
131170,1.84978
131180,1.85869
131190,1.86364
131200,1.86649
131210,1.85404
131220,1.85491
131230,1.86316
131240,1.86136
131250,1.85752
131260,1.85692
131270,1.86037
131280,1.86196
131290,1.8619
131300,1.8548
131310,1.84705
131320,1.85482
131330,1.85482
131340,1.85329
131350,1.86564
131360,1.85835
131370,1.86812
131380,1.86084
131390,1.86
131400,1.85968
131410,1.86501
131420,1.85753
131430,1.85429
131440,1.85983
131450,1.85355
131460,1.8614
131470,1.86092
131480,1.86018
131490,1.85977
131500,1.85616
131510,1.85348
131520,1.84799
131530,1.8578
131540,1.85387
131550,1.85673
131560,1.85332
131570,1.85551
131580,1.85743
131590,1.85532
131600,1.84817
131610,1.85567
131620,1.85019
131630,1.85591
131640,1.85387
131650,1.84885
131660,1.85946
131670,1.86033
131680,1.85276
131690,1.85794
131700,1.85113
131710,1.86311
131720,1.85786
131730,1.86394
131740,1.85818
131750,1.85227
131760,1.85505
131770,1.86049
131780,1.86456
131790,1.86086
131800,1.85262
131810,1.86264
131820,1.85854
131830,1.86025
131840,1.85933
131850,1.85165
131860,1.84822
131870,1.84758
131880,1.8523
131890,1.85538
131900,1.8505
131910,1.85403
131920,1.85558
131930,1.85652
131940,1.85065
131950,1.85783
131960,1.85401
131970,1.85906
131980,1.8568
131990,1.85402
132000,1.86127
132010,1.85955
132020,1.85985
132030,1.85808
132040,1.86077
132050,1.85449
132060,1.85065
132070,1.85378
132080,1.85424
132090,1.85967
132100,1.86723
132110,1.86718
132120,1.86647
132130,1.87044
132140,1.86229
132150,1.85088
132160,1.8684
132170,1.87258
132180,1.86369
132190,1.85454
132200,1.87285
132210,1.86253
132220,1.86799
132230,1.86466
132240,1.86524
132250,1.85606
132260,1.86221
132270,1.85584
132280,1.8639
132290,1.85303
132300,1.85468
132310,1.86733
132320,1.86331
132330,1.8604
132340,1.86369
132350,1.86106
132360,1.86576
132370,1.86563
132380,1.86442
132390,1.86458
132400,1.8604
132410,1.86166
132420,1.86559
132430,1.86412
132440,1.86788
132450,1.86588
132460,1.87254
132470,1.87028
132480,1.86689
132490,1.87427
132500,1.87117
132510,1.86955
132520,1.8661
132530,1.86799
132540,1.86814
132550,1.86339
132560,1.87706
132570,1.87026
132580,1.86778
132590,1.8695
132600,1.86493
132610,1.8717
132620,1.86893
132630,1.86994
132640,1.87366
132650,1.87539
132660,1.8707
132670,1.86919
132680,1.87008
132690,1.86661
132700,1.87241
132710,1.86463
132720,1.8611
132730,1.86643
132740,1.85942
132750,1.86347
132760,1.85804
132770,1.86429
132780,1.85946
132790,1.85848
132800,1.86014
132810,1.86022
132820,1.86055
