Time_(Ps),ROG_(nm)
105010,1.86012
105020,1.86269
105030,1.86303
105040,1.8628
105050,1.86151
105060,1.86848
105070,1.85497
105080,1.86097
105090,1.85483
105100,1.85678
105110,1.85302
105120,1.86313
105130,1.86758
105140,1.86377
105150,1.85781
105160,1.86301
105170,1.86297
105180,1.86405
105190,1.85499
105200,1.85999
105210,1.86098
105220,1.85817
105230,1.86663
105240,1.86482
105250,1.86415
105260,1.85756
105270,1.85703
105280,1.8523
105290,1.8565
105300,1.86023
105310,1.85674
105320,1.87079
105330,1.85959
105340,1.86089
105350,1.86105
105360,1.85528
105370,1.86797
105380,1.86589
105390,1.86158
105400,1.86295
105410,1.86127
105420,1.85918
105430,1.87159
105440,1.86059
105450,1.86187
105460,1.86524
105470,1.86652
105480,1.86654
105490,1.86504
105500,1.86705
105510,1.8714
105520,1.86693
105530,1.86197
105540,1.86553
105550,1.86551
105560,1.86432
105570,1.86547
105580,1.86055
105590,1.86169
105600,1.86382
105610,1.86408
105620,1.85699
105630,1.86775
105640,1.86761
105650,1.86779
105660,1.86364
105670,1.86614
105680,1.85265
105690,1.86041
105700,1.8638
105710,1.86717
105720,1.86291
105730,1.86477
105740,1.86717
105750,1.86757
105760,1.87039
105770,1.86765
105780,1.87621
105790,1.87513
105800,1.87027
105810,1.86376
105820,1.87257
105830,1.8716
105840,1.86685
105850,1.85732
105860,1.87007
105870,1.87201
105880,1.85754
105890,1.86557
105900,1.86513
105910,1.86599
105920,1.86926
105930,1.87052
105940,1.86644
105950,1.87084
105960,1.86736
105970,1.86964
105980,1.86672
105990,1.86964
106000,1.86673
106010,1.86723
106020,1.8654
106030,1.8664
106040,1.87607
106050,1.86902
106060,1.87305
106070,1.87274
106080,1.87569
106090,1.87343
106100,1.86738
106110,1.86328
106120,1.86297
106130,1.88231
106140,1.87175
106150,1.87322
106160,1.8759
106170,1.87812
106180,1.8759
106190,1.87689
106200,1.88267
106210,1.86988
106220,1.87325
106230,1.87422
106240,1.87376
106250,1.8674
106260,1.86862
106270,1.87005
106280,1.86922
106290,1.87329
106300,1.87974
106310,1.88452
106320,1.87017
106330,1.8704
106340,1.86362
106350,1.86662
106360,1.872
106370,1.87373
106380,1.87181
106390,1.86942
106400,1.86844
106410,1.86908
106420,1.86282
106430,1.87632
106440,1.88016
106450,1.8801
106460,1.87456
106470,1.87518
106480,1.87179
106490,1.87081
106500,1.8753
106510,1.87687
106520,1.87914
106530,1.8761
106540,1.87055
106550,1.87193
106560,1.87674
106570,1.87346
106580,1.88093
106590,1.87578
106600,1.86905
106610,1.87814
106620,1.86665
106630,1.87033
106640,1.87008
106650,1.87351
106660,1.86668
106670,1.8795
106680,1.86791
106690,1.87429
106700,1.86986
106710,1.87542
106720,1.87161
106730,1.87788
106740,1.87641
106750,1.86667
106760,1.86382
106770,1.86263
106780,1.87785
106790,1.86323
106800,1.87269
106810,1.86862
106820,1.86563
106830,1.86262
106840,1.86472
106850,1.87572
106860,1.86425
106870,1.86509
106880,1.87002
106890,1.87404
106900,1.86283
106910,1.87025
106920,1.86649
106930,1.86638
106940,1.86246
106950,1.86369
106960,1.85627
106970,1.86393
106980,1.87039
106990,1.86716
107000,1.86862
107010,1.86821
107020,1.86521
107030,1.86822
107040,1.86043
107050,1.86179
107060,1.86207
107070,1.86672
107080,1.86799
107090,1.86846
107100,1.86051
107110,1.87261
107120,1.86578
107130,1.86722
107140,1.87196
107150,1.87315
107160,1.87676
107170,1.87193
107180,1.87165
107190,1.87885
107200,1.87827
107210,1.87186
107220,1.8692
107230,1.87773
107240,1.87372
107250,1.86901
107260,1.86704
107270,1.86573
107280,1.87497
107290,1.86665
107300,1.88181
107310,1.86951
107320,1.86617
107330,1.85889
107340,1.86896
107350,1.86301
107360,1.87075
107370,1.87754
107380,1.86844
107390,1.86486
107400,1.8553
107410,1.8598
107420,1.86607
107430,1.87795
107440,1.86905
107450,1.88232
107460,1.87066
107470,1.88224
107480,1.87787
107490,1.87394
107500,1.8738
107510,1.87694
107520,1.87274
107530,1.87342
107540,1.8691
107550,1.86201
107560,1.86565
107570,1.865
107580,1.87132
107590,1.87088
107600,1.867
107610,1.86152
107620,1.8696
107630,1.87145
107640,1.87144
107650,1.86543
107660,1.88179
107670,1.8681
107680,1.87526
107690,1.87553
107700,1.87511
107710,1.88074
107720,1.87852
107730,1.87132
107740,1.88282
107750,1.88184
107760,1.88174
107770,1.88436
107780,1.88403
107790,1.87902
107800,1.87241
107810,1.86917
107820,1.8762
107830,1.87931
107840,1.88242
107850,1.87782
107860,1.87682
107870,1.88003
107880,1.88186
107890,1.87109
107900,1.87721
107910,1.87754
107920,1.87862
107930,1.87727
107940,1.88619
107950,1.88889
107960,1.89269
107970,1.88575
107980,1.87771
107990,1.87729
108000,1.87788
108010,1.8843
108020,1.87548
108030,1.87326
108040,1.87859
108050,1.8676
108060,1.87388
108070,1.87745
108080,1.86907
108090,1.8712
108100,1.8788
108110,1.87518
108120,1.87991
108130,1.87888
108140,1.88342
108150,1.87617
108160,1.87684
108170,1.88043
108180,1.88013
108190,1.88274
108200,1.89029
108210,1.88673
108220,1.88557
108230,1.88804
108240,1.89157
108250,1.87325
108260,1.8833
108270,1.87759
108280,1.87813
108290,1.87275
108300,1.88256
108310,1.8734
108320,1.87051
108330,1.88074
108340,1.87494
108350,1.87268
108360,1.87933
108370,1.88766
108380,1.87564
108390,1.88087
108400,1.87941
108410,1.88014
108420,1.88655
108430,1.87776
108440,1.8779
108450,1.88424
108460,1.8729
108470,1.87137
108480,1.87486
108490,1.87463
108500,1.87795
108510,1.87032
108520,1.86496
108530,1.87414
108540,1.87388
108550,1.87534
108560,1.87978
108570,1.87169
108580,1.87423
108590,1.86569
108600,1.86651
108610,1.86921
108620,1.87693
108630,1.87508
108640,1.87906
108650,1.88062
108660,1.8765
108670,1.86896
108680,1.87167
108690,1.87188
108700,1.87119
108710,1.87522
108720,1.86763
108730,1.86511
108740,1.87079
108750,1.86773
108760,1.86828
108770,1.87074
108780,1.86041
108790,1.8636
108800,1.86794
108810,1.86095
108820,1.86493
108830,1.86351
108840,1.86606
108850,1.86178
108860,1.87519
108870,1.8686
108880,1.86439
108890,1.8595
108900,1.85936
108910,1.86232
108920,1.86761
108930,1.86718
108940,1.86117
108950,1.86394
108960,1.86972
108970,1.86503
108980,1.85983
108990,1.86557
109000,1.8636
109010,1.86606
109020,1.86531
109030,1.86908
109040,1.86895
109050,1.86342
109060,1.86185
109070,1.86653
109080,1.86282
109090,1.86032
109100,1.86646
109110,1.85695
109120,1.86245
109130,1.86011
109140,1.86161
109150,1.86243
109160,1.86795
109170,1.87113
109180,1.86373
109190,1.86766
109200,1.8564
109210,1.85604
109220,1.8618
109230,1.86358
109240,1.86346
109250,1.87061
109260,1.86531
109270,1.8707
109280,1.87477
109290,1.86861
109300,1.87149
109310,1.86862
109320,1.87121
109330,1.87815
109340,1.86759
109350,1.86975
109360,1.86723
109370,1.87166
109380,1.85906
109390,1.87038
109400,1.88208
109410,1.87428
109420,1.87162
109430,1.88089
109440,1.88073
109450,1.88139
109460,1.87537
109470,1.87128
109480,1.87142
109490,1.88048
109500,1.87541
109510,1.87431
109520,1.87235
109530,1.87068
109540,1.87075
109550,1.8812
109560,1.87357
109570,1.86753
109580,1.86629
109590,1.86794
109600,1.8697
109610,1.87565
109620,1.87232
109630,1.87239
109640,1.87349
109650,1.8728
109660,1.87711
109670,1.87684
109680,1.87772
109690,1.87348
109700,1.86897
109710,1.87446
109720,1.87201
109730,1.87319
109740,1.87285
109750,1.8716
109760,1.86769
109770,1.86464
109780,1.86584
109790,1.86633
109800,1.86548
109810,1.87127
109820,1.87139
109830,1.87025
109840,1.87146
109850,1.86616
109860,1.87003
109870,1.86927
109880,1.86543
109890,1.86591
109900,1.87117
109910,1.86915
109920,1.87882
109930,1.87461
109940,1.87953
109950,1.87347
109960,1.8756
109970,1.87035
109980,1.86428
109990,1.86506
110000,1.86289
110010,1.85766
110020,1.86642
110030,1.86738
110040,1.87241
110050,1.87582
110060,1.87817
110070,1.88152
110080,1.8764
110090,1.8737
110100,1.87406
110110,1.86796
110120,1.86061
110130,1.87068
110140,1.87082
110150,1.87744
110160,1.87427
110170,1.86568
110180,1.86962
110190,1.87387
110200,1.8654
110210,1.86924
110220,1.8593
110230,1.8588
110240,1.86599
110250,1.86623
110260,1.86864
110270,1.86454
110280,1.86774
110290,1.87621
110300,1.86539
110310,1.88147
110320,1.87626
110330,1.87467
110340,1.86546
110350,1.86416
110360,1.86937
110370,1.86426
110380,1.85464
110390,1.8582
110400,1.85193
110410,1.85184
110420,1.85692
110430,1.85863
110440,1.8641
110450,1.85789
110460,1.86708
110470,1.85938
110480,1.86384
110490,1.85928
110500,1.86249
110510,1.86582
110520,1.86345
110530,1.8679
110540,1.86514
110550,1.8559
110560,1.86244
110570,1.86074
110580,1.87064
110590,1.86362
110600,1.86567
110610,1.86472
110620,1.85918
110630,1.86077
110640,1.8636
110650,1.86633
110660,1.86927
110670,1.86424
110680,1.86032
110690,1.86353
110700,1.86555
110710,1.86701
110720,1.85881
110730,1.86516
110740,1.86975
110750,1.87046
110760,1.85822
110770,1.86629
110780,1.86097
110790,1.86748
110800,1.86122
110810,1.85651
110820,1.85964
110830,1.85488
110840,1.8554
110850,1.86439
110860,1.8648
110870,1.85963
110880,1.86059
110890,1.86404
110900,1.86034
110910,1.86762
110920,1.86352
110930,1.86683
110940,1.86397
110950,1.86395
110960,1.87149
110970,1.86823
110980,1.86526
110990,1.86995
111000,1.8775
111010,1.86881
111020,1.87417
111030,1.86665
111040,1.87027
111050,1.8838
111060,1.88326
111070,1.88095
111080,1.88365
111090,1.87455
111100,1.87489
111110,1.87085
111120,1.87546
111130,1.86934
111140,1.86661
111150,1.86282
111160,1.87295
111170,1.86721
111180,1.87897
111190,1.87083
111200,1.87625
111210,1.87175
111220,1.86695
111230,1.86651
111240,1.87254
111250,1.87522
111260,1.87334
111270,1.873
111280,1.8779
111290,1.87755
111300,1.87292
111310,1.87799
111320,1.86792
111330,1.87659
111340,1.87356
111350,1.86711
111360,1.86627
111370,1.86823
111380,1.86333
111390,1.87106
111400,1.86837
111410,1.86457
111420,1.86498
111430,1.85651
111440,1.86037
111450,1.86571
111460,1.86737
111470,1.8678
111480,1.86746
111490,1.86523
111500,1.86956
111510,1.86744
111520,1.87056
111530,1.86518
111540,1.86147
111550,1.86808
111560,1.86444
111570,1.86582
111580,1.85256
111590,1.85906
111600,1.85564
111610,1.85452
111620,1.85808
111630,1.86108
111640,1.85288
111650,1.86437
111660,1.86186
111670,1.86131
111680,1.85793
111690,1.8628
111700,1.87009
111710,1.86536
111720,1.86283
111730,1.86881
111740,1.87169
111750,1.86736
111760,1.86435
111770,1.86678
111780,1.86347
111790,1.87043
111800,1.87122
111810,1.86899
111820,1.86799
111830,1.86997
111840,1.85946
111850,1.86265
111860,1.87106
111870,1.86946
111880,1.86572
111890,1.8615
111900,1.86781
111910,1.86419
111920,1.8687
111930,1.86963
111940,1.87387
111950,1.8747
111960,1.88095
111970,1.86792
111980,1.87242
111990,1.87546
112000,1.87196
112010,1.87972
112020,1.87359
112030,1.87563
112040,1.87209
112050,1.87718
112060,1.86469
112070,1.87127
112080,1.87395
112090,1.87005
112100,1.86503
112110,1.87
112120,1.8599
112130,1.86263
112140,1.86663
112150,1.86001
112160,1.86564
112170,1.86216
112180,1.85993
112190,1.86318
112200,1.86513
112210,1.86306
112220,1.85972
112230,1.87197
112240,1.86719
112250,1.87258
112260,1.86299
112270,1.86055
112280,1.86591
112290,1.86433
112300,1.87025
112310,1.86791
112320,1.86303
112330,1.87072
112340,1.87804
112350,1.85924
112360,1.8709
112370,1.86235
112380,1.873
112390,1.86869
112400,1.87812
112410,1.87213
112420,1.87017
112430,1.87039
112440,1.8755
112450,1.87462
112460,1.87119
112470,1.86584
112480,1.866
112490,1.86021
112500,1.86893
112510,1.86891
112520,1.86162
112530,1.86341
112540,1.87432
112550,1.87241
112560,1.86432
112570,1.86794
112580,1.86778
112590,1.8745
112600,1.87044
112610,1.86435
112620,1.8798
112630,1.86427
112640,1.86806
112650,1.87346
112660,1.88327
112670,1.87081
112680,1.87288
112690,1.87337
112700,1.87635
112710,1.87783
112720,1.8732
112730,1.86707
112740,1.87335
112750,1.87682
112760,1.87805
112770,1.86591
112780,1.86742
112790,1.87301
112800,1.86921
112810,1.87188
112820,1.87014
112830,1.86231
112840,1.87007
112850,1.86921
112860,1.86329
112870,1.8653
112880,1.88271
112890,1.86866
112900,1.86927
112910,1.86282
112920,1.86302
112930,1.86112
112940,1.8679
112950,1.86554
112960,1.86943
112970,1.86572
112980,1.86699
112990,1.87027
113000,1.86553
113010,1.8707
113020,1.86631
113030,1.86115
113040,1.87039
113050,1.87474
113060,1.86406
113070,1.8651
113080,1.85802
113090,1.86819
113100,1.86828
113110,1.87082
113120,1.8691
113130,1.86161
113140,1.87438
113150,1.86934
113160,1.87139
113170,1.87491
113180,1.8784
113190,1.86994
113200,1.87657
113210,1.861
113220,1.85703
113230,1.86547
113240,1.85997
113250,1.86177
113260,1.86358
113270,1.86699
113280,1.85429
113290,1.8653
113300,1.86402
113310,1.86012
113320,1.86289
113330,1.85851
113340,1.85504
113350,1.86203
113360,1.86351
113370,1.85881
113380,1.85346
113390,1.8621
113400,1.85406
113410,1.85376
113420,1.8587
113430,1.85322
113440,1.85796
113450,1.8653
113460,1.85782
113470,1.86226
113480,1.86494
113490,1.86397
113500,1.86433
113510,1.86267
113520,1.8706
113530,1.86694
113540,1.86338
113550,1.86474
113560,1.86576
113570,1.8631
113580,1.86517
113590,1.86197
113600,1.87091
113610,1.86541
113620,1.8734
113630,1.85793
113640,1.87206
113650,1.86937
113660,1.86249
113670,1.86572
113680,1.86976
113690,1.85849
113700,1.86619
113710,1.85906
113720,1.8682
113730,1.86423
113740,1.86023
113750,1.85946
113760,1.86601
113770,1.85999
113780,1.86536
113790,1.85454
113800,1.86035
113810,1.85948
113820,1.87116
113830,1.85972
113840,1.86456
113850,1.87515
113860,1.8635
113870,1.86235
113880,1.8655
113890,1.86105
113900,1.86371
113910,1.86386
113920,1.86144
113930,1.86027
113940,1.85305
113950,1.86233
113960,1.85755
113970,1.85414
113980,1.84988
113990,1.85626
114000,1.85975
114010,1.85028
114020,1.86122
114030,1.85089
114040,1.85987
114050,1.85429
114060,1.85612
114070,1.85527
114080,1.861
114090,1.85335
114100,1.86596
114110,1.87322
114120,1.86383
114130,1.8638
114140,1.86155
114150,1.86192
114160,1.87041
114170,1.86805
114180,1.87335
114190,1.87421
114200,1.86816
114210,1.86483
114220,1.86507
114230,1.86466
114240,1.86066
114250,1.86828
114260,1.87242
114270,1.87048
114280,1.85867
114290,1.86624
114300,1.86356
114310,1.86419
114320,1.86379
114330,1.86618
114340,1.86538
114350,1.86579
114360,1.86371
114370,1.8746
114380,1.87391
114390,1.86473
114400,1.8686
114410,1.87774
114420,1.87294
114430,1.86407
114440,1.86503
114450,1.87455
114460,1.87094
114470,1.862
114480,1.85914
114490,1.85563
114500,1.85906
114510,1.85836
114520,1.85873
114530,1.85508
114540,1.86574
114550,1.8583
114560,1.86654
114570,1.86739
114580,1.86043
114590,1.86163
114600,1.8573
114610,1.86454
114620,1.85526
114630,1.85326
114640,1.84813
114650,1.84926
114660,1.8488
114670,1.84462
114680,1.8554
114690,1.84429
114700,1.85361
114710,1.85305
114720,1.85113
114730,1.85114
114740,1.85601
114750,1.85306
114760,1.85897
114770,1.85973
114780,1.85182
114790,1.85775
114800,1.86314
114810,1.86008
114820,1.8592
114830,1.85474
114840,1.86145
114850,1.86048
114860,1.85709
114870,1.85922
114880,1.85685
114890,1.85741
114900,1.85905
114910,1.86279
114920,1.85856
114930,1.86112
114940,1.86509
114950,1.85865
114960,1.8616
114970,1.86305
114980,1.85937
114990,1.85592
115000,1.86049
115010,1.86364
115020,1.85849
115030,1.85779
115040,1.86238
115050,1.85509
115060,1.8602
115070,1.86195
115080,1.85743
115090,1.86975
115100,1.86284
115110,1.85901
115120,1.85215
115130,1.85817
115140,1.86188
115150,1.85669
115160,1.86674
115170,1.86273
115180,1.86442
115190,1.86537
115200,1.85962
115210,1.86601
115220,1.86888
115230,1.87038
115240,1.8666
115250,1.86753
115260,1.86147
115270,1.86059
115280,1.86926
115290,1.87287
115300,1.8693
115310,1.86372
115320,1.87173
115330,1.86894
115340,1.8748
115350,1.87043
115360,1.8704
115370,1.87461
115380,1.86972
115390,1.87147
115400,1.8698
115410,1.87033
115420,1.86333
115430,1.86572
115440,1.87287
115450,1.8669
115460,1.8619
115470,1.86992
115480,1.86625
115490,1.86532
115500,1.85821
115510,1.86851
115520,1.87157
115530,1.87378
115540,1.86626
115550,1.86409
115560,1.87064
115570,1.8649
115580,1.86954
115590,1.86564
115600,1.87038
115610,1.86497
115620,1.86676
115630,1.85988
115640,1.85928
115650,1.86078
115660,1.85996
115670,1.86112
115680,1.8627
115690,1.86773
115700,1.87041
115710,1.86358
115720,1.86739
115730,1.86309
115740,1.86264
115750,1.86099
115760,1.86685
115770,1.86935
115780,1.86287
115790,1.86639
115800,1.85799
115810,1.85762
115820,1.85959
115830,1.85476
115840,1.86284
115850,1.86774
115860,1.86649
115870,1.87182
115880,1.86211
115890,1.86923
115900,1.86573
115910,1.87173
115920,1.86984
115930,1.86436
115940,1.86787
115950,1.86185
115960,1.86926
115970,1.8696
115980,1.86994
115990,1.86995
116000,1.87143
116010,1.86667
116020,1.86589
116030,1.85981
116040,1.86658
116050,1.85515
116060,1.86048
116070,1.85812
116080,1.86193
116090,1.87756
116100,1.86807
116110,1.87251
116120,1.87668
116130,1.87222
116140,1.86428
116150,1.86512
116160,1.86524
116170,1.86885
116180,1.87461
116190,1.8689
116200,1.86879
116210,1.87267
116220,1.85917
116230,1.86549
116240,1.87595
116250,1.87025
116260,1.86872
116270,1.866
116280,1.87107
116290,1.87291
116300,1.86527
116310,1.8761
116320,1.8554
116330,1.87623
116340,1.86222
116350,1.87676
116360,1.86847
116370,1.87343
116380,1.87025
116390,1.87005
116400,1.87778
116410,1.87682
116420,1.8742
116430,1.87363
116440,1.87228
116450,1.8792
116460,1.87795
116470,1.8705
116480,1.87318
116490,1.8687
116500,1.87249
116510,1.87128
116520,1.86683
116530,1.8688
116540,1.87409
116550,1.87178
116560,1.87701
116570,1.86986
116580,1.86047
116590,1.86472
116600,1.86499
116610,1.8658
116620,1.86497
116630,1.87188
116640,1.86878
116650,1.86703
116660,1.86678
116670,1.87318
116680,1.87271
116690,1.86579
116700,1.86579
116710,1.87645
116720,1.87447
116730,1.88135
116740,1.8704
116750,1.87567
116760,1.87956
116770,1.87884
116780,1.87792
116790,1.87441
116800,1.87596
116810,1.88259
116820,1.87585
116830,1.87435
116840,1.87203
116850,1.8723
116860,1.8756
116870,1.87183
116880,1.86569
116890,1.86858
116900,1.86665
116910,1.87256
116920,1.86071
116930,1.86693
116940,1.87016
116950,1.87334
116960,1.86895
116970,1.87917
116980,1.87847
116990,1.87424
117000,1.88096
117010,1.87175
117020,1.87903
117030,1.87332
117040,1.87381
117050,1.87446
117060,1.87063
117070,1.87666
117080,1.87788
117090,1.87923
117100,1.87587
117110,1.87024
117120,1.87174
117130,1.87651
117140,1.88507
117150,1.87778
117160,1.87603
117170,1.88305
117180,1.87841
117190,1.8731
117200,1.87999
117210,1.88115
117220,1.87818
117230,1.87952
117240,1.87034
117250,1.86494
117260,1.87204
117270,1.86565
117280,1.85973
117290,1.86676
117300,1.87442
117310,1.86266
117320,1.86938
117330,1.86978
117340,1.86395
117350,1.87175
117360,1.85699
117370,1.86868
117380,1.86667
117390,1.87619
117400,1.87447
117410,1.85354
117420,1.86146
117430,1.86456
117440,1.86594
117450,1.86811
117460,1.86794
117470,1.87268
117480,1.86241
117490,1.86554
117500,1.86344
117510,1.87389
117520,1.87595
117530,1.87055
117540,1.8756
117550,1.87903
117560,1.87578
117570,1.87778
117580,1.87951
117590,1.87014
117600,1.86923
117610,1.87379
117620,1.86477
117630,1.8717
117640,1.88107
117650,1.88058
117660,1.87798
117670,1.87748
117680,1.87428
117690,1.88043
117700,1.87146
117710,1.87018
117720,1.86931
117730,1.86739
117740,1.87122
117750,1.86394
117760,1.86535
117770,1.86758
117780,1.86704
117790,1.86445
117800,1.86921
117810,1.86805
117820,1.87037
117830,1.87601
117840,1.86735
117850,1.87
117860,1.8676
117870,1.86991
117880,1.87879
117890,1.87236
117900,1.87574
117910,1.87698
117920,1.87326
117930,1.86891
117940,1.86476
117950,1.86809
117960,1.88067
117970,1.86837
117980,1.86804
117990,1.87077
118000,1.87383
118010,1.86902
118020,1.87127
118030,1.87058
118040,1.86593
118050,1.86603
118060,1.86194
118070,1.87547
118080,1.87378
118090,1.86504
118100,1.87245
118110,1.86314
118120,1.87436
118130,1.87278
118140,1.86696
118150,1.86489
118160,1.86869
118170,1.86518
118180,1.87661
118190,1.87107
118200,1.87126
118210,1.87135
118220,1.87694
118230,1.87618
118240,1.86876
118250,1.86536
118260,1.87909
118270,1.87273
118280,1.86486
118290,1.86387
118300,1.86959
118310,1.87111
118320,1.8693
118330,1.86791
118340,1.86304
118350,1.86538
118360,1.86186
118370,1.8666
118380,1.86968
118390,1.86889
118400,1.86966
118410,1.86615
118420,1.86264
118430,1.86657
118440,1.86946
118450,1.86948
118460,1.8672
118470,1.86122
118480,1.86281
118490,1.8715
118500,1.87254
118510,1.86302
118520,1.85905
118530,1.86321
118540,1.86391
118550,1.86009
118560,1.86778
118570,1.85907
118580,1.861
118590,1.86361
118600,1.86458
118610,1.86865
118620,1.87291
118630,1.86223
118640,1.86055
118650,1.85625
118660,1.86669
118670,1.8593
118680,1.86503
118690,1.86248
118700,1.86414
118710,1.87129
118720,1.86662
118730,1.86747
118740,1.86077
118750,1.86832
118760,1.86327
118770,1.8687
118780,1.86165
118790,1.85831
118800,1.85238
118810,1.85767
118820,1.8569
118830,1.86324
118840,1.86185
118850,1.86149
118860,1.86612
118870,1.87025
118880,1.85804
118890,1.86777
118900,1.86327
118910,1.86629
118920,1.86703
118930,1.86144
118940,1.86684
118950,1.86532
118960,1.86757
118970,1.86299
118980,1.86591
118990,1.8663
119000,1.86748
119010,1.86653
119020,1.86382
119030,1.86294
119040,1.86898
119050,1.86106
119060,1.8567
119070,1.86458
119080,1.85866
119090,1.8591
119100,1.8567
119110,1.8596
119120,1.86598
119130,1.86374
119140,1.86099
119150,1.86264
119160,1.86132
119170,1.86701
119180,1.87278
119190,1.86109
119200,1.86435
119210,1.86839
119220,1.86715
119230,1.86445
119240,1.86737
119250,1.86898
119260,1.86579
119270,1.87103
119280,1.85799
119290,1.86102
119300,1.86401
119310,1.86219
119320,1.85614
119330,1.85758
119340,1.86847
119350,1.8596
119360,1.86589
119370,1.86133
119380,1.86301
119390,1.86051
119400,1.86097
119410,1.8622
119420,1.86688
119430,1.86678
119440,1.8669
119450,1.86051
119460,1.86719
119470,1.86777
119480,1.86139
119490,1.85988
119500,1.85514
119510,1.86383
119520,1.86611
119530,1.86095
119540,1.86287
119550,1.86795
119560,1.86799
119570,1.8686
119580,1.86121
119590,1.87014
119600,1.8581
119610,1.86193
119620,1.87141
119630,1.87049
119640,1.86502
119650,1.87333
119660,1.86637
119670,1.87296
119680,1.86506
119690,1.86789
119700,1.86559
119710,1.86928
119720,1.86836
119730,1.87114
119740,1.87382
119750,1.87057
119760,1.8729
119770,1.86771
119780,1.8851
119790,1.86835
119800,1.87427
119810,1.86832
119820,1.87005
119830,1.87583
119840,1.87507
119850,1.87022
119860,1.87239
119870,1.87328
119880,1.86622
119890,1.86581
119900,1.86945
119910,1.8697
119920,1.86914
119930,1.86239
119940,1.86291
119950,1.86642
119960,1.8712
119970,1.8661
119980,1.87165
119990,1.8664
120000,1.86137
120010,1.85609
120020,1.86297
120030,1.86656
120040,1.86732
120050,1.86727
120060,1.87206
120070,1.86188
120080,1.86387
120090,1.85906
120100,1.86144
120110,1.86939
120120,1.87191
120130,1.86314
120140,1.87211
120150,1.86582
120160,1.86013
120170,1.86672
120180,1.86639
120190,1.87355
120200,1.87617
120210,1.87571
120220,1.86682
120230,1.87022
120240,1.86874
120250,1.86854
120260,1.87518
120270,1.87714
120280,1.86842
120290,1.87905
120300,1.86908
120310,1.87543
120320,1.87097
120330,1.86481
120340,1.88153
120350,1.88387
120360,1.86823
120370,1.87308
120380,1.87754
120390,1.87648
120400,1.88205
120410,1.86743
120420,1.8723
120430,1.86983
120440,1.87099
120450,1.87308
120460,1.8701
120470,1.86402
120480,1.86862
120490,1.87381
120500,1.87016
120510,1.86976
120520,1.86501
120530,1.87012
120540,1.86904
120550,1.87327
120560,1.86374
120570,1.86794
120580,1.86304
120590,1.86742
120600,1.86866
120610,1.86202
120620,1.86557
120630,1.86513
120640,1.86218
120650,1.86959
120660,1.87116
120670,1.86562
120680,1.86112
120690,1.85957
120700,1.85542
120710,1.86617
120720,1.85614
120730,1.85555
120740,1.85338
120750,1.84995
120760,1.86021
120770,1.86464
120780,1.85806
120790,1.86167
120800,1.86612
120810,1.85833
120820,1.86492
120830,1.86745
120840,1.86198
120850,1.86111
120860,1.86383
120870,1.86202
120880,1.86183
120890,1.85646
120900,1.85972
120910,1.86277
120920,1.86647
120930,1.86734
120940,1.86988
120950,1.86743
120960,1.86759
120970,1.86954
120980,1.86418
120990,1.86463
121000,1.85661
121010,1.86178
121020,1.8673
121030,1.86353
121040,1.87139
121050,1.86839
121060,1.87203
121070,1.86786
121080,1.87552
121090,1.86682
121100,1.87239
121110,1.87566
121120,1.87562
121130,1.87608
121140,1.86851
121150,1.87066
121160,1.87705
121170,1.86692
121180,1.88615
121190,1.88713
121200,1.87961
121210,1.8756
121220,1.87457
121230,1.88006
121240,1.87468
121250,1.88023
121260,1.87727
121270,1.86844
121280,1.88291
121290,1.8713
121300,1.87454
121310,1.87221
121320,1.86772
121330,1.87433
121340,1.87765
121350,1.87262
121360,1.87339
121370,1.86786
121380,1.87172
121390,1.87805
121400,1.88347
121410,1.87149
121420,1.86546
121430,1.86306
121440,1.87183
121450,1.8664
121460,1.86511
121470,1.86989
121480,1.86877
121490,1.86806
121500,1.86396
121510,1.86376
121520,1.87408
121530,1.86974
121540,1.86139
121550,1.87667
121560,1.87389
121570,1.87192
121580,1.86947
121590,1.86029
121600,1.87176
121610,1.86336
121620,1.87467
121630,1.86864
121640,1.86988
121650,1.86587
121660,1.85864
121670,1.87471
121680,1.86461
121690,1.86392
121700,1.86453
121710,1.86559
121720,1.86398
121730,1.86843
121740,1.86743
121750,1.86403
121760,1.87127
121770,1.87318
121780,1.86179
121790,1.86984
121800,1.87019
121810,1.8725
121820,1.86909
121830,1.87021
121840,1.87295
121850,1.87898
121860,1.86937
121870,1.87093
121880,1.87039
121890,1.87694
121900,1.87118
121910,1.88321
121920,1.88315
121930,1.87789
121940,1.8736
121950,1.86963
121960,1.87189
121970,1.87084
121980,1.86828
121990,1.87155
122000,1.86839
122010,1.86863
122020,1.86791
122030,1.86737
122040,1.86714
122050,1.86817
122060,1.86492
122070,1.86396
122080,1.86581
122090,1.87332
122100,1.86663
122110,1.87243
122120,1.86941
122130,1.87241
122140,1.86934
122150,1.87563
122160,1.8791
122170,1.87964
122180,1.87526
122190,1.87583
122200,1.87592
122210,1.87556
122220,1.87269
122230,1.87807
122240,1.86837
122250,1.86993
122260,1.87271
122270,1.86944
122280,1.87193
122290,1.86852
122300,1.87322
122310,1.87088
122320,1.869
122330,1.85983
122340,1.86248
122350,1.86577
122360,1.8666
122370,1.86241
122380,1.86172
122390,1.86797
122400,1.86182
122410,1.85607
122420,1.85493
122430,1.85844
122440,1.86798
122450,1.86923
122460,1.86163
122470,1.86924
122480,1.86579
122490,1.86912
